question,answer
"t0:0.0, p0:27.14, v0:0.08.2.0? ",27.2
"t0:0.0, p0:39.39, v0:-0.16.2.0? ",38.97
"t0:0.0, p0:77.33, v0:-0.55.2.0? ",76.13
"t0:0.0, p0:92.67, v0:0.85.2.0? ",94.27
"t0:0.0, p0:18.45, v0:-0.83.2.0? ",16.69
"t0:0.0, p0:46.41, v0:-0.64.2.0? ",45.03
"t0:0.0, p0:46.58, v0:-0.27.2.0? ",45.94
"t0:0.0, p0:11.13, v0:0.54.2.0? ",12.11
"t0:0.0, p0:8.06, v0:0.07.2.0? ",8.1
"t0:0.0, p0:92.27, v0:-0.43.2.0? ",91.31
"t0:0.0, p0:64.18, v0:-0.6.2.0? ",62.88
"t0:0.0, p0:4.56, v0:0.3.2.0? ",5.06
"t0:0.0, p0:81.32, v0:0.51.2.0? ",82.24
"t0:0.0, p0:97.96, v0:-0.39.2.0? ",97.08
"t0:0.0, p0:95.8, v0:0.04.2.0? ",95.78
"t0:0.0, p0:21.89, v0:0.9.2.0? ",23.59
"t0:0.0, p0:73.45, v0:0.43.2.0? ",74.21
"t0:0.0, p0:10.05, v0:-0.19.2.0? ",9.57
"t0:0.0, p0:54.98, v0:-0.54.2.0? ",53.8
"t0:0.0, p0:59.13, v0:0.94.2.0? ",60.91
"t0:0.0, p0:68.17, v0:0.11.2.0? ",68.29
"t0:0.0, p0:88.56, v0:0.08.2.0? ",88.62
"t0:0.0, p0:95.43, v0:-0.82.2.0? ",93.69
"t0:0.0, p0:52.94, v0:0.09.2.0? ",53.02
"t0:0.0, p0:73.08, v0:-0.21.2.0? ",72.56
"t0:0.0, p0:59.19, v0:0.63.2.0? ",60.35
"t0:0.0, p0:68.71, v0:-0.28.2.0? ",68.05
"t0:0.0, p0:41.99, v0:0.82.2.0? ",43.53
"t0:0.0, p0:73.48, v0:-0.3.2.0? ",72.78
"t0:0.0, p0:72.95, v0:-0.44.2.0? ",71.97
"t0:0.0, p0:24.01, v0:-0.05.2.0? ",23.81
"t0:0.0, p0:49.31, v0:-0.02.2.0? ",49.17
"t0:0.0, p0:50.88, v0:0.74.2.0? ",52.26
"t0:0.0, p0:11.29, v0:-0.77.2.0? ",9.65
"t0:0.0, p0:55.71, v0:-0.44.2.0? ",54.73
"t0:0.0, p0:42.89, v0:0.87.2.0? ",44.53
"t0:0.0, p0:74.72, v0:-0.5.2.0? ",73.62
"t0:0.0, p0:85.21, v0:0.02.2.0? ",85.15
"t0:0.0, p0:57.96, v0:0.28.2.0? ",58.42
"t0:0.0, p0:17.38, v0:0.96.2.0? ",19.2
"t0:0.0, p0:37.11, v0:0.57.2.0? ",38.15
"t0:0.0, p0:76.04, v0:-0.95.2.0? ",74.04
"t0:0.0, p0:36.49, v0:0.71.2.0? ",37.81
"t0:0.0, p0:69.76, v0:-0.87.2.0? ",67.92
"t0:0.0, p0:79.38, v0:-0.32.2.0? ",78.64
"t0:0.0, p0:65.88, v0:0.63.2.0? ",67.04
"t0:0.0, p0:9.94, v0:-0.16.2.0? ",9.52
"t0:0.0, p0:1.74, v0:0.95.2.0? ",3.54
"t0:0.0, p0:29.61, v0:-0.62.2.0? ",28.27
"t0:0.0, p0:63.75, v0:0.16.2.0? ",63.97
"t0:0.0, p0:23.59, v0:0.09.2.0? ",23.67
"t0:0.0, p0:96.57, v0:-0.26.2.0? ",95.95
"t0:0.0, p0:27.0, v0:0.78.2.0? ",28.46
"t0:0.0, p0:34.58, v0:-0.75.2.0? ",32.98
"t0:0.0, p0:91.64, v0:0.93.2.0? ",93.4
"t0:0.0, p0:81.31, v0:-0.97.2.0? ",79.27
"t0:0.0, p0:12.85, v0:-0.66.2.0? ",11.43
"t0:0.0, p0:79.92, v0:0.45.2.0? ",80.72
"t0:0.0, p0:35.01, v0:0.13.2.0? ",35.17
"t0:0.0, p0:30.64, v0:0.86.2.0? ",32.26
"t0:0.0, p0:45.76, v0:-0.31.2.0? ",45.04
"t0:0.0, p0:91.52, v0:-0.62.2.0? ",90.18
"t0:0.0, p0:48.03, v0:0.45.2.0? ",48.83
"t0:0.0, p0:23.6, v0:0.05.2.0? ",23.6
"t0:0.0, p0:92.04, v0:0.37.2.0? ",92.68
"t0:0.0, p0:60.13, v0:-0.58.2.0? ",58.87
"t0:0.0, p0:32.12, v0:0.98.2.0? ",33.98
"t0:0.0, p0:7.35, v0:-0.82.2.0? ",5.61
"t0:0.0, p0:24.6, v0:0.52.2.0? ",25.54
"t0:0.0, p0:60.23, v0:-0.01.2.0? ",60.11
"t0:0.0, p0:52.0, v0:0.82.2.0? ",53.54
"t0:0.0, p0:16.07, v0:-0.26.2.0? ",15.45
"t0:0.0, p0:90.55, v0:-0.79.2.0? ",88.87
"t0:0.0, p0:53.08, v0:0.09.2.0? ",53.16
"t0:0.0, p0:50.86, v0:-0.05.2.0? ",50.66
"t0:0.0, p0:94.18, v0:-0.58.2.0? ",92.92
"t0:0.0, p0:84.29, v0:-0.97.2.0? ",82.25
"t0:0.0, p0:65.15, v0:0.69.2.0? ",66.43
"t0:0.0, p0:9.86, v0:0.66.2.0? ",11.08
"t0:0.0, p0:65.37, v0:-0.47.2.0? ",64.33
"t0:0.0, p0:94.72, v0:0.95.2.0? ",96.52
"t0:0.0, p0:28.28, v0:-0.13.2.0? ",27.92
"t0:0.0, p0:3.74, v0:-0.12.2.0? ",3.4
"t0:0.0, p0:32.86, v0:0.85.2.0? ",34.46
"t0:0.0, p0:4.79, v0:-0.85.2.0? ",2.99
"t0:0.0, p0:29.69, v0:-0.22.2.0? ",29.15
"t0:0.0, p0:69.32, v0:0.35.2.0? ",69.92
"t0:0.0, p0:40.39, v0:-0.95.2.0? ",38.39
"t0:0.0, p0:79.51, v0:0.71.2.0? ",80.83
"t0:0.0, p0:59.55, v0:-0.37.2.0? ",58.71
"t0:0.0, p0:87.7, v0:-0.15.2.0? ",87.3
"t0:0.0, p0:26.83, v0:0.09.2.0? ",26.91
"t0:0.0, p0:24.12, v0:-0.12.2.0? ",23.78
"t0:0.0, p0:68.4, v0:-0.53.2.0? ",67.24
"t0:0.0, p0:26.75, v0:0.21.2.0? ",27.07
"t0:0.0, p0:71.87, v0:-0.96.2.0? ",69.85
"t0:0.0, p0:72.79, v0:-0.85.2.0? ",70.99
"t0:0.0, p0:78.68, v0:-0.72.2.0? ",77.14
"t0:0.0, p0:28.7, v0:0.52.2.0? ",29.64
"t0:0.0, p0:96.4, v0:-0.62.2.0? ",95.06
"t0:0.0, p0:92.93, v0:0.27.2.0? ",93.37
"t0:0.0, p0:92.29, v0:-0.14.2.0? ",91.91
"t0:0.0, p0:30.15, v0:-0.8.2.0? ",28.45
"t0:0.0, p0:86.57, v0:0.42.2.0? ",87.31
"t0:0.0, p0:29.32, v0:0.7.2.0? ",30.62
"t0:0.0, p0:25.08, v0:-0.59.2.0? ",23.8
"t0:0.0, p0:35.03, v0:-0.02.2.0? ",34.89
"t0:0.0, p0:74.39, v0:-0.26.2.0? ",73.77
"t0:0.0, p0:40.37, v0:0.9.2.0? ",42.07
"t0:0.0, p0:5.3, v0:-0.89.2.0? ",3.42
"t0:0.0, p0:10.19, v0:0.83.2.0? ",11.75
"t0:0.0, p0:41.87, v0:0.2.2.0? ",42.17
"t0:0.0, p0:54.01, v0:-0.01.2.0? ",53.89
"t0:0.0, p0:4.35, v0:-0.53.2.0? ",3.19
"t0:0.0, p0:59.94, v0:-0.54.2.0? ",58.76
"t0:0.0, p0:61.43, v0:0.17.2.0? ",61.67
"t0:0.0, p0:30.58, v0:0.4.2.0? ",31.28
"t0:0.0, p0:54.97, v0:-0.72.2.0? ",53.43
"t0:0.0, p0:42.32, v0:0.76.2.0? ",43.74
"t0:0.0, p0:25.75, v0:-0.37.2.0? ",24.91
"t0:0.0, p0:77.68, v0:-0.46.2.0? ",76.66
"t0:0.0, p0:60.79, v0:-0.48.2.0? ",59.73
"t0:0.0, p0:87.42, v0:0.0.2.0? ",87.32
"t0:0.0, p0:30.19, v0:-0.74.2.0? ",28.61
"t0:0.0, p0:61.62, v0:-0.24.2.0? ",61.04
"t0:0.0, p0:45.76, v0:-0.43.2.0? ",44.8
"t0:0.0, p0:70.07, v0:0.23.2.0? ",70.43
"t0:0.0, p0:28.62, v0:-0.46.2.0? ",27.6
"t0:0.0, p0:58.33, v0:-0.46.2.0? ",57.31
"t0:0.0, p0:1.36, v0:-0.42.2.0? ",0.42
"t0:0.0, p0:1.29, v0:0.27.2.0? ",1.73
"t0:0.0, p0:65.72, v0:0.56.2.0? ",66.74
"t0:0.0, p0:26.81, v0:0.69.2.0? ",28.09
"t0:0.0, p0:17.07, v0:-0.68.2.0? ",15.61
"t0:0.0, p0:96.62, v0:-0.97.2.0? ",94.58
"t0:0.0, p0:79.85, v0:0.13.2.0? ",80.01
"t0:0.0, p0:82.1, v0:-0.27.2.0? ",81.46
"t0:0.0, p0:47.18, v0:-0.18.2.0? ",46.72
"t0:0.0, p0:86.76, v0:-0.26.2.0? ",86.14
"t0:0.0, p0:20.59, v0:-0.52.2.0? ",19.45
"t0:0.0, p0:14.58, v0:0.12.2.0? ",14.72
"t0:0.0, p0:95.09, v0:-0.85.2.0? ",93.29
"t0:0.0, p0:8.89, v0:0.05.2.0? ",8.89
"t0:0.0, p0:92.15, v0:0.7.2.0? ",93.45
"t0:0.0, p0:87.98, v0:-0.31.2.0? ",87.26
"t0:0.0, p0:25.69, v0:0.62.2.0? ",26.83
"t0:0.0, p0:44.98, v0:0.79.2.0? ",46.46
"t0:0.0, p0:64.66, v0:-0.65.2.0? ",63.26
"t0:0.0, p0:13.67, v0:-0.34.2.0? ",12.89
"t0:0.0, p0:41.45, v0:-0.31.2.0? ",40.73
"t0:0.0, p0:26.54, v0:0.47.2.0? ",27.38
"t0:0.0, p0:86.37, v0:0.74.2.0? ",87.75
"t0:0.0, p0:91.66, v0:-0.88.2.0? ",89.8
"t0:0.0, p0:31.09, v0:0.7.2.0? ",32.39
"t0:0.0, p0:85.07, v0:0.46.2.0? ",85.89
"t0:0.0, p0:25.49, v0:0.47.2.0? ",26.33
"t0:0.0, p0:82.06, v0:-0.54.2.0? ",80.88
"t0:0.0, p0:39.97, v0:-0.42.2.0? ",39.03
"t0:0.0, p0:59.41, v0:0.02.2.0? ",59.35
"t0:0.0, p0:44.87, v0:-0.32.2.0? ",44.13
"t0:0.0, p0:28.52, v0:-0.84.2.0? ",26.74
"t0:0.0, p0:19.03, v0:0.89.2.0? ",20.71
"t0:0.0, p0:92.71, v0:0.33.2.0? ",93.27
"t0:0.0, p0:27.57, v0:0.75.2.0? ",28.97
"t0:0.0, p0:30.66, v0:-0.05.2.0? ",30.46
"t0:0.0, p0:53.52, v0:-0.28.2.0? ",52.86
"t0:0.0, p0:17.17, v0:0.74.2.0? ",18.55
"t0:0.0, p0:94.43, v0:0.98.2.0? ",96.29
"t0:0.0, p0:58.71, v0:-0.85.2.0? ",56.91
"t0:0.0, p0:9.62, v0:-0.04.2.0? ",9.44
"t0:0.0, p0:52.95, v0:-0.49.2.0? ",51.87
"t0:0.0, p0:88.44, v0:0.51.2.0? ",89.36
"t0:0.0, p0:91.05, v0:0.7.2.0? ",92.35
"t0:0.0, p0:18.49, v0:-0.67.2.0? ",17.05
"t0:0.0, p0:54.69, v0:0.4.2.0? ",55.39
"t0:0.0, p0:95.37, v0:-0.58.2.0? ",94.11
"t0:0.0, p0:43.84, v0:0.78.2.0? ",45.3
"t0:0.0, p0:98.92, v0:-0.05.2.0? ",98.72
"t0:0.0, p0:9.27, v0:-0.49.2.0? ",8.19
"t0:0.0, p0:44.42, v0:0.75.2.0? ",45.82
"t0:0.0, p0:12.05, v0:-0.99.2.0? ",9.97
"t0:0.0, p0:68.29, v0:0.14.2.0? ",68.47
"t0:0.0, p0:21.38, v0:-0.34.2.0? ",20.6
"t0:0.0, p0:60.84, v0:-0.76.2.0? ",59.22
"t0:0.0, p0:38.93, v0:-0.56.2.0? ",37.71
"t0:0.0, p0:78.37, v0:0.05.2.0? ",78.37
"t0:0.0, p0:45.16, v0:0.97.2.0? ",47.0
"t0:0.0, p0:9.66, v0:-0.71.2.0? ",8.14
"t0:0.0, p0:57.4, v0:-0.81.2.0? ",55.68
"t0:0.0, p0:69.23, v0:0.36.2.0? ",69.85
"t0:0.0, p0:27.87, v0:0.22.2.0? ",28.21
"t0:0.0, p0:83.09, v0:-0.04.2.0? ",82.91
"t0:0.0, p0:49.11, v0:0.2.2.0? ",49.41
"t0:0.0, p0:19.16, v0:0.17.2.0? ",19.4
"t0:0.0, p0:63.66, v0:-0.54.2.0? ",62.48
"t0:0.0, p0:1.48, v0:-0.53.2.0? ",0.32
"t0:0.0, p0:76.88, v0:-0.06.2.0? ",76.66
"t0:0.0, p0:45.72, v0:-0.28.2.0? ",45.06
"t0:0.0, p0:29.53, v0:-0.73.2.0? ",27.97
"t0:0.0, p0:56.42, v0:-0.8.2.0? ",54.72
"t0:0.0, p0:2.59, v0:0.13.2.0? ",2.75
"t0:0.0, p0:67.83, v0:-0.79.2.0? ",66.15
"t0:0.0, p0:17.89, v0:0.97.2.0? ",19.73
"t0:0.0, p0:55.83, v0:0.39.2.0? ",56.51
"t0:0.0, p0:78.53, v0:-0.23.2.0? ",77.97
"t0:0.0, p0:84.64, v0:-0.5.2.0? ",83.54
"t0:0.0, p0:41.58, v0:-0.38.2.0? ",40.72
"t0:0.0, p0:71.76, v0:-0.43.2.0? ",70.8
"t0:0.0, p0:67.49, v0:0.87.2.0? ",69.13
"t0:0.0, p0:28.88, v0:0.33.2.0? ",29.44
"t0:0.0, p0:79.93, v0:-0.1.2.0? ",79.63
"t0:0.0, p0:42.76, v0:-0.97.2.0? ",40.72
"t0:0.0, p0:45.0, v0:-0.05.2.0? ",44.8
"t0:0.0, p0:53.7, v0:-0.39.2.0? ",52.82
"t0:0.0, p0:8.87, v0:-0.29.2.0? ",8.19
"t0:0.0, p0:99.03, v0:-0.29.2.0? ",98.35
"t0:0.0, p0:23.16, v0:0.56.2.0? ",24.18
"t0:0.0, p0:42.14, v0:0.46.2.0? ",42.96
"t0:0.0, p0:5.82, v0:-0.68.2.0? ",4.36
"t0:0.0, p0:6.51, v0:-0.0.2.0? ",6.41
"t0:0.0, p0:34.83, v0:-0.44.2.0? ",33.85
"t0:0.0, p0:1.12, v0:0.5.2.0? ",2.02
"t0:0.0, p0:40.88, v0:-0.16.2.0? ",40.46
"t0:0.0, p0:16.64, v0:1.0.2.0? ",18.54
"t0:0.0, p0:16.35, v0:-0.51.2.0? ",15.23
"t0:0.0, p0:66.3, v0:-0.57.2.0? ",65.06
"t0:0.0, p0:43.97, v0:-0.43.2.0? ",43.01
"t0:0.0, p0:84.41, v0:0.16.2.0? ",84.63
"t0:0.0, p0:95.67, v0:-0.98.2.0? ",93.61
"t0:0.0, p0:50.59, v0:0.79.2.0? ",52.07
"t0:0.0, p0:30.02, v0:-0.9.2.0? ",28.12
"t0:0.0, p0:45.6, v0:-0.42.2.0? ",44.66
"t0:0.0, p0:40.53, v0:-0.65.2.0? ",39.13
"t0:0.0, p0:46.03, v0:0.01.2.0? ",45.95
"t0:0.0, p0:2.31, v0:-0.75.2.0? ",0.71
"t0:0.0, p0:95.59, v0:0.97.2.0? ",97.43
"t0:0.0, p0:91.16, v0:-0.87.2.0? ",89.32
"t0:0.0, p0:11.37, v0:-0.68.2.0? ",9.91
"t0:0.0, p0:91.05, v0:0.96.2.0? ",92.87
"t0:0.0, p0:60.18, v0:-0.02.2.0? ",60.04
"t0:0.0, p0:32.16, v0:0.23.2.0? ",32.52
"t0:0.0, p0:2.11, v0:0.43.2.0? ",2.87
"t0:0.0, p0:84.77, v0:-0.29.2.0? ",84.09
"t0:0.0, p0:52.14, v0:0.29.2.0? ",52.62
"t0:0.0, p0:98.3, v0:-0.09.2.0? ",98.02
"t0:0.0, p0:15.22, v0:-0.3.2.0? ",14.52
"t0:0.0, p0:79.83, v0:-0.13.2.0? ",79.47
"t0:0.0, p0:72.5, v0:0.67.2.0? ",73.74
"t0:0.0, p0:80.16, v0:-0.3.2.0? ",79.46
"t0:0.0, p0:90.18, v0:-0.06.2.0? ",89.96
"t0:0.0, p0:45.27, v0:-0.04.2.0? ",45.09
"t0:0.0, p0:80.34, v0:0.81.2.0? ",81.86
"t0:0.0, p0:2.94, v0:-0.52.2.0? ",1.8
"t0:0.0, p0:17.45, v0:-0.56.2.0? ",16.23
"t0:0.0, p0:3.07, v0:0.32.2.0? ",3.61
"t0:0.0, p0:66.78, v0:0.36.2.0? ",67.4
"t0:0.0, p0:89.54, v0:0.22.2.0? ",89.88
"t0:0.0, p0:89.97, v0:-0.81.2.0? ",88.25
"t0:0.0, p0:64.46, v0:-0.49.2.0? ",63.38
"t0:0.0, p0:35.14, v0:0.54.2.0? ",36.12
"t0:0.0, p0:59.93, v0:-0.26.2.0? ",59.31
"t0:0.0, p0:54.24, v0:-0.36.2.0? ",53.42
"t0:0.0, p0:46.69, v0:0.38.2.0? ",47.35
"t0:0.0, p0:78.34, v0:0.31.2.0? ",78.86
"t0:0.0, p0:97.72, v0:-0.96.2.0? ",95.7
"t0:0.0, p0:88.66, v0:0.76.2.0? ",90.08
"t0:0.0, p0:79.59, v0:-0.0.2.0? ",79.49
"t0:0.0, p0:65.52, v0:-0.84.2.0? ",63.74
"t0:0.0, p0:43.31, v0:-0.12.2.0? ",42.97
"t0:0.0, p0:56.84, v0:-0.4.2.0? ",55.94
"t0:0.0, p0:84.54, v0:0.35.2.0? ",85.14
"t0:0.0, p0:26.99, v0:-0.91.2.0? ",25.07
"t0:0.0, p0:96.24, v0:0.56.2.0? ",97.26
"t0:0.0, p0:18.79, v0:0.64.2.0? ",19.97
"t0:0.0, p0:46.92, v0:0.31.2.0? ",47.44
"t0:0.0, p0:34.73, v0:0.77.2.0? ",36.17
"t0:0.0, p0:97.12, v0:0.5.2.0? ",98.02
"t0:0.0, p0:72.67, v0:-0.77.2.0? ",71.03
"t0:0.0, p0:43.98, v0:0.19.2.0? ",44.26
"t0:0.0, p0:97.63, v0:0.34.2.0? ",98.21
"t0:0.0, p0:0.36, v0:0.78.2.0? ",1.82
"t0:0.0, p0:49.67, v0:0.63.2.0? ",50.83
"t0:0.0, p0:86.8, v0:0.47.2.0? ",87.64
"t0:0.0, p0:49.16, v0:-0.51.2.0? ",48.04
"t0:0.0, p0:63.01, v0:-0.16.2.0? ",62.59
"t0:0.0, p0:31.0, v0:0.81.2.0? ",32.52
"t0:0.0, p0:61.45, v0:0.39.2.0? ",62.13
"t0:0.0, p0:28.53, v0:-0.79.2.0? ",26.85
"t0:0.0, p0:4.54, v0:-0.94.2.0? ",2.56
"t0:0.0, p0:30.8, v0:0.26.2.0? ",31.22
"t0:0.0, p0:55.73, v0:0.85.2.0? ",57.33
"t0:0.0, p0:44.58, v0:0.85.2.0? ",46.18
"t0:0.0, p0:13.49, v0:0.63.2.0? ",14.65
"t0:0.0, p0:23.18, v0:-0.63.2.0? ",21.82
"t0:0.0, p0:38.79, v0:-0.66.2.0? ",37.37
"t0:0.0, p0:87.88, v0:-0.58.2.0? ",86.62
"t0:0.0, p0:27.48, v0:-0.45.2.0? ",26.48
"t0:0.0, p0:6.02, v0:-0.56.2.0? ",4.8
"t0:0.0, p0:47.73, v0:-0.36.2.0? ",46.91
"t0:0.0, p0:30.78, v0:0.69.2.0? ",32.06
"t0:0.0, p0:54.45, v0:-0.92.2.0? ",52.51
"t0:0.0, p0:34.77, v0:0.78.2.0? ",36.23
"t0:0.0, p0:97.92, v0:-0.23.2.0? ",97.36
"t0:0.0, p0:97.58, v0:-0.01.2.0? ",97.46
"t0:0.0, p0:94.35, v0:-0.15.2.0? ",93.95
"t0:0.0, p0:68.19, v0:-0.88.2.0? ",66.33
"t0:0.0, p0:72.95, v0:0.69.2.0? ",74.23
"t0:0.0, p0:40.72, v0:0.11.2.0? ",40.84
"t0:0.0, p0:60.73, v0:0.66.2.0? ",61.95
"t0:0.0, p0:80.52, v0:-0.91.2.0? ",78.6
"t0:0.0, p0:71.54, v0:0.91.2.0? ",73.26
"t0:0.0, p0:61.73, v0:0.23.2.0? ",62.09
"t0:0.0, p0:90.45, v0:0.37.2.0? ",91.09
"t0:0.0, p0:57.83, v0:-0.64.2.0? ",56.45
"t0:0.0, p0:44.49, v0:0.44.2.0? ",45.27
"t0:0.0, p0:39.09, v0:-0.91.2.0? ",37.17
"t0:0.0, p0:89.89, v0:0.25.2.0? ",90.29
"t0:0.0, p0:42.69, v0:-0.49.2.0? ",41.61
"t0:0.0, p0:50.73, v0:0.96.2.0? ",52.55
"t0:0.0, p0:98.96, v0:0.98.2.0? ",100.82
"t0:0.0, p0:93.1, v0:0.91.2.0? ",94.82
"t0:0.0, p0:0.22, v0:-0.21.2.0? ",0.0
"t0:0.0, p0:36.21, v0:-0.66.2.0? ",34.79
"t0:0.0, p0:52.63, v0:0.12.2.0? ",52.77
"t0:0.0, p0:70.14, v0:0.26.2.0? ",70.56
"t0:0.0, p0:58.01, v0:-0.45.2.0? ",57.01
"t0:0.0, p0:65.13, v0:0.14.2.0? ",65.31
"t0:0.0, p0:9.84, v0:-0.84.2.0? ",8.06
"t0:0.0, p0:63.63, v0:-0.23.2.0? ",63.07
"t0:0.0, p0:82.95, v0:-0.05.2.0? ",82.75
"t0:0.0, p0:22.75, v0:-0.26.2.0? ",22.13
"t0:0.0, p0:40.56, v0:0.5.2.0? ",41.46
"t0:0.0, p0:64.75, v0:-0.92.2.0? ",62.81
"t0:0.0, p0:21.66, v0:0.92.2.0? ",23.4
"t0:0.0, p0:49.86, v0:-0.51.2.0? ",48.74
"t0:0.0, p0:16.27, v0:0.2.2.0? ",16.57
"t0:0.0, p0:31.58, v0:-0.23.2.0? ",31.02
"t0:0.0, p0:12.47, v0:-0.17.2.0? ",12.03
"t0:0.0, p0:5.12, v0:-0.98.2.0? ",3.06
"t0:0.0, p0:53.62, v0:-0.88.2.0? ",51.76
"t0:0.0, p0:27.75, v0:0.83.2.0? ",29.31
"t0:0.0, p0:73.18, v0:-0.81.2.0? ",71.46
"t0:0.0, p0:35.42, v0:-0.84.2.0? ",33.64
"t0:0.0, p0:5.03, v0:-0.55.2.0? ",3.83
"t0:0.0, p0:23.1, v0:0.84.2.0? ",24.68
"t0:0.0, p0:32.28, v0:0.03.2.0? ",32.24
"t0:0.0, p0:51.48, v0:0.18.2.0? ",51.74
"t0:0.0, p0:11.6, v0:0.04.2.0? ",11.58
"t0:0.0, p0:97.42, v0:-0.86.2.0? ",95.6
"t0:0.0, p0:35.82, v0:-0.3.2.0? ",35.12
"t0:0.0, p0:77.62, v0:-0.27.2.0? ",76.98
"t0:0.0, p0:37.88, v0:-0.95.2.0? ",35.88
"t0:0.0, p0:84.68, v0:-0.75.2.0? ",83.08
"t0:0.0, p0:53.5, v0:0.09.2.0? ",53.58
"t0:0.0, p0:40.25, v0:-0.87.2.0? ",38.41
"t0:0.0, p0:71.65, v0:0.97.2.0? ",73.49
"t0:0.0, p0:43.86, v0:-0.08.2.0? ",43.6
"t0:0.0, p0:39.44, v0:-0.72.2.0? ",37.9
"t0:0.0, p0:91.53, v0:0.7.2.0? ",92.83
"t0:0.0, p0:59.6, v0:-0.28.2.0? ",58.94
"t0:0.0, p0:5.15, v0:0.13.2.0? ",5.31
"t0:0.0, p0:29.14, v0:-0.68.2.0? ",27.68
"t0:0.0, p0:76.93, v0:-0.47.2.0? ",75.89
"t0:0.0, p0:92.87, v0:-0.9.2.0? ",90.97
"t0:0.0, p0:52.04, v0:0.35.2.0? ",52.64
"t0:0.0, p0:59.59, v0:0.69.2.0? ",60.87
"t0:0.0, p0:17.71, v0:-0.33.2.0? ",16.95
"t0:0.0, p0:62.97, v0:-0.51.2.0? ",61.85
"t0:0.0, p0:21.53, v0:0.46.2.0? ",22.35
"t0:0.0, p0:96.56, v0:0.44.2.0? ",97.34
"t0:0.0, p0:24.82, v0:0.9.2.0? ",26.52
"t0:0.0, p0:45.89, v0:0.06.2.0? ",45.91
"t0:0.0, p0:47.58, v0:-0.72.2.0? ",46.04
"t0:0.0, p0:67.16, v0:0.44.2.0? ",67.94
"t0:0.0, p0:96.74, v0:-0.71.2.0? ",95.22
"t0:0.0, p0:97.47, v0:0.87.2.0? ",99.11
"t0:0.0, p0:20.33, v0:0.44.2.0? ",21.11
"t0:0.0, p0:52.32, v0:0.12.2.0? ",52.46
"t0:0.0, p0:96.28, v0:0.31.2.0? ",96.8
"t0:0.0, p0:85.97, v0:-0.56.2.0? ",84.75
"t0:0.0, p0:41.91, v0:0.68.2.0? ",43.17
"t0:0.0, p0:77.15, v0:0.96.2.0? ",78.97
"t0:0.0, p0:58.21, v0:0.89.2.0? ",59.89
"t0:0.0, p0:26.17, v0:0.35.2.0? ",26.77
"t0:0.0, p0:51.76, v0:-0.01.2.0? ",51.64
"t0:0.0, p0:32.95, v0:0.9.2.0? ",34.65
"t0:0.0, p0:47.16, v0:-0.38.2.0? ",46.3
"t0:0.0, p0:92.16, v0:0.33.2.0? ",92.72
"t0:0.0, p0:46.09, v0:-0.41.2.0? ",45.17
"t0:0.0, p0:89.4, v0:0.54.2.0? ",90.38
"t0:0.0, p0:2.07, v0:0.7.2.0? ",3.37
"t0:0.0, p0:58.32, v0:0.92.2.0? ",60.06
"t0:0.0, p0:73.84, v0:-0.36.2.0? ",73.02
"t0:0.0, p0:29.24, v0:-0.51.2.0? ",28.12
"t0:0.0, p0:53.88, v0:0.48.2.0? ",54.74
"t0:0.0, p0:51.8, v0:-0.52.2.0? ",50.66
"t0:0.0, p0:89.75, v0:-0.42.2.0? ",88.81
"t0:0.0, p0:22.09, v0:0.41.2.0? ",22.81
"t0:0.0, p0:75.5, v0:0.55.2.0? ",76.5
"t0:0.0, p0:89.63, v0:-0.04.2.0? ",89.45
"t0:0.0, p0:14.01, v0:-0.96.2.0? ",11.99
"t0:0.0, p0:56.25, v0:0.99.2.0? ",58.13
"t0:0.0, p0:40.26, v0:-1.0.2.0? ",38.16
"t0:0.0, p0:82.96, v0:0.65.2.0? ",84.16
"t0:0.0, p0:74.01, v0:0.37.2.0? ",74.65
"t0:0.0, p0:58.44, v0:-0.22.2.0? ",57.9
"t0:0.0, p0:45.7, v0:-0.27.2.0? ",45.06
"t0:0.0, p0:78.15, v0:-0.11.2.0? ",77.83
"t0:0.0, p0:42.3, v0:-0.48.2.0? ",41.24
"t0:0.0, p0:27.89, v0:-0.66.2.0? ",26.47
"t0:0.0, p0:59.07, v0:0.73.2.0? ",60.43
"t0:0.0, p0:66.73, v0:-0.49.2.0? ",65.65
"t0:0.0, p0:69.1, v0:0.34.2.0? ",69.68
"t0:0.0, p0:97.75, v0:-0.82.2.0? ",96.01
"t0:0.0, p0:56.84, v0:0.56.2.0? ",57.86
"t0:0.0, p0:75.81, v0:-0.84.2.0? ",74.03
"t0:0.0, p0:59.22, v0:0.58.2.0? ",60.28
"t0:0.0, p0:85.95, v0:0.9.2.0? ",87.65
"t0:0.0, p0:43.86, v0:0.25.2.0? ",44.26
"t0:0.0, p0:4.52, v0:-0.06.2.0? ",4.3
"t0:0.0, p0:42.48, v0:-0.48.2.0? ",41.42
"t0:0.0, p0:92.52, v0:-0.92.2.0? ",90.58
"t0:0.0, p0:94.43, v0:-0.77.2.0? ",92.79
"t0:0.0, p0:55.35, v0:0.34.2.0? ",55.93
"t0:0.0, p0:47.06, v0:0.72.2.0? ",48.4
"t0:0.0, p0:10.92, v0:0.71.2.0? ",12.24
"t0:0.0, p0:9.95, v0:0.46.2.0? ",10.77
"t0:0.0, p0:45.25, v0:-0.44.2.0? ",44.27
"t0:0.0, p0:99.53, v0:-0.51.2.0? ",98.41
"t0:0.0, p0:65.05, v0:0.06.2.0? ",65.07
