question,answer
"An object is dropped at time 0.0 with initial position 77.44, 39.1 and initial velocity 0.0, -0.34. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.32
"An object is dropped at time 0.0 with initial position 40.72, 1.25 and initial velocity 0.0, -0.68. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.0
"An object is dropped at time 0.0 with initial position 83.28, 91.88 and initial velocity 0.0, -0.09. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.6
"An object is dropped at time 0.0 with initial position 45.32, 49.48 and initial velocity 0.0, 0.49. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",50.36
"An object is dropped at time 0.0 with initial position 33.33, 59.11 and initial velocity 0.0, -0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.93
"An object is dropped at time 0.0 with initial position 89.66, 65.8 and initial velocity 0.0, 0.96. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",67.62
"An object is dropped at time 0.0 with initial position 92.09, 90.41 and initial velocity 0.0, 0.36. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.03
"An object is dropped at time 0.0 with initial position 23.78, 68.17 and initial velocity 0.0, 0.75. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",69.57
"An object is dropped at time 0.0 with initial position 23.27, 92.05 and initial velocity 0.0, -0.08. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.79
"An object is dropped at time 0.0 with initial position 83.02, 41.53 and initial velocity 0.0, 0.46. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",42.35
"An object is dropped at time 0.0 with initial position 18.8, 74.15 and initial velocity 0.0, 0.92. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",75.89
"An object is dropped at time 0.0 with initial position 80.01, 29.8 and initial velocity 0.0, -0.39. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",28.92
"An object is dropped at time 0.0 with initial position 65.03, 3.15 and initial velocity 0.0, -0.81. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.43
"An object is dropped at time 0.0 with initial position 23.74, 0.86 and initial velocity 0.0, -0.13. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.5
"An object is dropped at time 0.0 with initial position 92.04, 26.36 and initial velocity 0.0, -0.11. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",26.04
"An object is dropped at time 0.0 with initial position 73.72, 44.53 and initial velocity 0.0, 0.09. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",44.61
"An object is dropped at time 0.0 with initial position 0.76, 31.66 and initial velocity 0.0, 0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",32.04
"An object is dropped at time 0.0 with initial position 14.81, 7.96 and initial velocity 0.0, 0.6. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",9.06
"An object is dropped at time 0.0 with initial position 63.22, 3.02 and initial velocity 0.0, -0.21. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.5
"An object is dropped at time 0.0 with initial position 83.55, 36.45 and initial velocity 0.0, 0.63. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",37.61
"An object is dropped at time 0.0 with initial position 61.64, 52.33 and initial velocity 0.0, -0.45. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.33
"An object is dropped at time 0.0 with initial position 41.73, 64.55 and initial velocity 0.0, -0.38. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",63.69
"An object is dropped at time 0.0 with initial position 56.11, 91.59 and initial velocity 0.0, -0.1. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.29
"An object is dropped at time 0.0 with initial position 0.52, 19.2 and initial velocity 0.0, -0.21. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.68
"An object is dropped at time 0.0 with initial position 72.79, 88.1 and initial velocity 0.0, 0.28. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",88.56
"An object is dropped at time 0.0 with initial position 63.85, 44.03 and initial velocity 0.0, 0.16. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",44.25
"An object is dropped at time 0.0 with initial position 48.17, 20.96 and initial velocity 0.0, 0.52. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",21.9
"An object is dropped at time 0.0 with initial position 26.1, 12.44 and initial velocity 0.0, -0.73. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",10.88
"An object is dropped at time 0.0 with initial position 25.02, 45.39 and initial velocity 0.0, -0.32. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",44.65
"An object is dropped at time 0.0 with initial position 87.44, 32.79 and initial velocity 0.0, -0.77. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",31.15
"An object is dropped at time 0.0 with initial position 60.71, 16.58 and initial velocity 0.0, -0.76. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",14.96
"An object is dropped at time 0.0 with initial position 80.86, 5.86 and initial velocity 0.0, 0.45. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",6.66
"An object is dropped at time 0.0 with initial position 36.34, 30.05 and initial velocity 0.0, -0.65. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",28.65
"An object is dropped at time 0.0 with initial position 59.85, 60.21 and initial velocity 0.0, 0.61. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",61.33
"An object is dropped at time 0.0 with initial position 58.56, 68.4 and initial velocity 0.0, -0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",66.34
"An object is dropped at time 0.0 with initial position 70.25, 70.38 and initial velocity 0.0, -0.93. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",68.42
"An object is dropped at time 0.0 with initial position 47.37, 14.7 and initial velocity 0.0, -0.37. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",13.86
"An object is dropped at time 0.0 with initial position 50.74, 74.84 and initial velocity 0.0, -0.39. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",73.96
"An object is dropped at time 0.0 with initial position 23.44, 63.83 and initial velocity 0.0, -0.4. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",62.93
"An object is dropped at time 0.0 with initial position 8.7, 0.35 and initial velocity 0.0, 0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.33
"An object is dropped at time 0.0 with initial position 76.65, 59.39 and initial velocity 0.0, -0.15. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",58.99
"An object is dropped at time 0.0 with initial position 60.39, 3.49 and initial velocity 0.0, 0.59. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",4.57
"An object is dropped at time 0.0 with initial position 38.48, 41.63 and initial velocity 0.0, 0.85. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",43.23
"An object is dropped at time 0.0 with initial position 97.41, 96.74 and initial velocity 0.0, -0.71. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",95.22
"An object is dropped at time 0.0 with initial position 83.82, 62.98 and initial velocity 0.0, 0.63. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",64.14
"An object is dropped at time 0.0 with initial position 16.54, 26.96 and initial velocity 0.0, 0.16. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",27.18
"An object is dropped at time 0.0 with initial position 77.8, 83.58 and initial velocity 0.0, 0.85. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",85.18
"An object is dropped at time 0.0 with initial position 71.04, 56.72 and initial velocity 0.0, 0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.62
"An object is dropped at time 0.0 with initial position 6.88, 5.8 and initial velocity 0.0, 0.89. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",7.48
"An object is dropped at time 0.0 with initial position 98.67, 59.79 and initial velocity 0.0, -0.86. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.97
"An object is dropped at time 0.0 with initial position 87.48, 34.21 and initial velocity 0.0, -0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",33.17
"An object is dropped at time 0.0 with initial position 95.54, 0.3 and initial velocity 0.0, 0.49. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.18
"An object is dropped at time 0.0 with initial position 23.3, 7.04 and initial velocity 0.0, 0.92. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.78
"An object is dropped at time 0.0 with initial position 65.81, 56.5 and initial velocity 0.0, -0.35. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",55.7
"An object is dropped at time 0.0 with initial position 70.42, 8.79 and initial velocity 0.0, -0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",7.69
