question,answer
"t0:0.0, p0:75.19, v0:-0.92.3.0? ",72.13
"t0:0.0, p0:40.13, v0:-0.72.2.0? ",38.59
"t0:0.0, p0:11.75, v0:-0.4.5.0? ",8.75
"t0:0.0, p0:34.08, v0:0.14.1.0? ",34.22
"t0:0.0, p0:78.67, v0:0.13.1.0? ",78.8
"t0:0.0, p0:32.89, v0:0.16.3.0? ",33.07
"t0:0.0, p0:65.32, v0:0.74.2.0? ",66.7
"t0:0.0, p0:73.8, v0:-0.22.6.0? ",70.98
"t0:0.0, p0:64.76, v0:-0.02.2.0? ",64.62
"t0:0.0, p0:84.38, v0:0.9.6.0? ",88.28
"t0:0.0, p0:10.06, v0:-0.58.6.0? ",5.08
"t0:0.0, p0:99.49, v0:0.05.2.0? ",99.49
"t0:0.0, p0:7.82, v0:-0.65.5.0? ",3.57
"t0:0.0, p0:21.04, v0:0.49.1.0? ",21.53
"t0:0.0, p0:87.4, v0:0.38.4.0? ",88.32
"t0:0.0, p0:76.12, v0:-0.22.6.0? ",73.3
"t0:0.0, p0:54.34, v0:0.01.6.0? ",52.9
"t0:0.0, p0:75.24, v0:0.91.6.0? ",79.2
"t0:0.0, p0:82.78, v0:-0.76.6.0? ",76.72
"t0:0.0, p0:30.7, v0:0.39.6.0? ",31.54
"t0:0.0, p0:5.23, v0:-0.59.3.0? ",3.16
"t0:0.0, p0:37.8, v0:0.33.1.0? ",38.13
"t0:0.0, p0:69.58, v0:0.84.5.0? ",72.78
"t0:0.0, p0:32.87, v0:-0.03.4.0? ",32.15
"t0:0.0, p0:14.75, v0:-0.56.3.0? ",12.77
"t0:0.0, p0:80.8, v0:0.9.3.0? ",83.2
"t0:0.0, p0:26.87, v0:-0.86.6.0? ",20.21
"t0:0.0, p0:43.55, v0:0.78.4.0? ",46.07
"t0:0.0, p0:20.93, v0:-0.5.3.0? ",19.13
"t0:0.0, p0:11.97, v0:0.96.2.0? ",13.79
"t0:0.0, p0:59.74, v0:0.63.6.0? ",62.02
"t0:0.0, p0:38.11, v0:0.28.4.0? ",38.63
"t0:0.0, p0:55.23, v0:-0.89.3.0? ",52.26
"t0:0.0, p0:91.44, v0:0.53.2.0? ",92.4
"t0:0.0, p0:51.74, v0:-0.37.6.0? ",48.02
"t0:0.0, p0:98.63, v0:0.49.5.0? ",100.08
"t0:0.0, p0:90.43, v0:-0.23.5.0? ",88.28
"t0:0.0, p0:57.96, v0:0.15.1.0? ",58.11
"t0:0.0, p0:70.29, v0:0.54.5.0? ",71.99
"t0:0.0, p0:53.57, v0:-0.91.3.0? ",50.54
"t0:0.0, p0:8.67, v0:-0.82.3.0? ",5.91
"t0:0.0, p0:3.64, v0:0.34.3.0? ",4.36
"t0:0.0, p0:71.92, v0:0.0.2.0? ",71.82
"t0:0.0, p0:0.06, v0:0.39.4.0? ",1.02
"t0:0.0, p0:90.52, v0:-0.47.1.0? ",90.05
"t0:0.0, p0:7.75, v0:0.6.5.0? ",9.75
"t0:0.0, p0:26.12, v0:-0.46.2.0? ",25.1
"t0:0.0, p0:86.19, v0:0.68.5.0? ",88.59
"t0:0.0, p0:72.27, v0:-0.82.6.0? ",65.85
"t0:0.0, p0:97.65, v0:0.34.3.0? ",98.37
"t0:0.0, p0:14.26, v0:0.13.2.0? ",14.42
"t0:0.0, p0:58.85, v0:-0.88.4.0? ",54.73
"t0:0.0, p0:38.52, v0:0.89.1.0? ",39.41
"t0:0.0, p0:75.98, v0:-0.13.6.0? ",73.7
"t0:0.0, p0:47.7, v0:0.52.1.0? ",48.22
"t0:0.0, p0:44.4, v0:0.91.2.0? ",46.12
"t0:0.0, p0:83.88, v0:0.92.4.0? ",86.96
"t0:0.0, p0:24.45, v0:0.48.1.0? ",24.93
"t0:0.0, p0:77.36, v0:-0.98.4.0? ",72.84
"t0:0.0, p0:23.13, v0:0.92.6.0? ",27.15
"t0:0.0, p0:26.82, v0:0.76.4.0? ",29.26
"t0:0.0, p0:57.74, v0:-0.47.1.0? ",57.27
"t0:0.0, p0:62.37, v0:0.15.1.0? ",62.52
"t0:0.0, p0:29.61, v0:-0.07.4.0? ",28.73
"t0:0.0, p0:66.72, v0:0.72.4.0? ",69.0
"t0:0.0, p0:11.14, v0:0.69.1.0? ",11.83
"t0:0.0, p0:14.58, v0:0.16.3.0? ",14.76
"t0:0.0, p0:80.73, v0:-0.51.4.0? ",78.09
"t0:0.0, p0:62.12, v0:-0.36.3.0? ",60.74
"t0:0.0, p0:45.85, v0:-0.44.3.0? ",44.23
"t0:0.0, p0:12.76, v0:0.1.3.0? ",12.76
"t0:0.0, p0:5.33, v0:0.77.4.0? ",7.81
"t0:0.0, p0:40.39, v0:0.68.2.0? ",41.65
"t0:0.0, p0:87.98, v0:0.45.5.0? ",89.23
"t0:0.0, p0:61.64, v0:-0.49.5.0? ",58.19
"t0:0.0, p0:98.16, v0:-0.07.2.0? ",97.92
"t0:0.0, p0:63.3, v0:-0.25.6.0? ",60.3
"t0:0.0, p0:51.28, v0:0.79.5.0? ",54.23
"t0:0.0, p0:17.74, v0:-0.29.2.0? ",17.06
"t0:0.0, p0:59.83, v0:-0.89.6.0? ",52.99
"t0:0.0, p0:88.35, v0:0.79.4.0? ",90.91
"t0:0.0, p0:57.39, v0:0.75.4.0? ",59.79
"t0:0.0, p0:62.83, v0:0.62.3.0? ",64.39
"t0:0.0, p0:58.17, v0:-0.43.1.0? ",57.74
"t0:0.0, p0:15.39, v0:-0.24.4.0? ",13.83
"t0:0.0, p0:33.85, v0:-0.5.2.0? ",32.75
"t0:0.0, p0:40.64, v0:0.84.6.0? ",44.18
"t0:0.0, p0:83.2, v0:0.96.4.0? ",86.44
"t0:0.0, p0:71.41, v0:0.02.5.0? ",70.51
"t0:0.0, p0:30.47, v0:0.99.2.0? ",32.35
"t0:0.0, p0:70.0, v0:0.24.5.0? ",70.2
"t0:0.0, p0:20.68, v0:-0.32.2.0? ",19.94
"t0:0.0, p0:85.6, v0:-0.53.3.0? ",83.71
"t0:0.0, p0:42.16, v0:0.56.4.0? ",43.8
"t0:0.0, p0:69.88, v0:-0.04.3.0? ",69.46
"t0:0.0, p0:70.23, v0:0.16.5.0? ",70.03
"t0:0.0, p0:55.96, v0:-0.23.2.0? ",55.4
"t0:0.0, p0:38.86, v0:-0.04.3.0? ",38.44
"t0:0.0, p0:40.22, v0:0.5.1.0? ",40.72
"t0:0.0, p0:70.41, v0:0.13.3.0? ",70.5
"t0:0.0, p0:65.57, v0:-0.43.5.0? ",62.42
"t0:0.0, p0:57.2, v0:0.42.6.0? ",58.22
"t0:0.0, p0:87.24, v0:-0.69.2.0? ",85.76
"t0:0.0, p0:37.62, v0:0.46.5.0? ",38.92
"t0:0.0, p0:6.63, v0:0.07.4.0? ",6.31
"t0:0.0, p0:51.96, v0:-0.5.6.0? ",47.46
"t0:0.0, p0:31.72, v0:0.9.6.0? ",35.62
"t0:0.0, p0:55.77, v0:-0.77.2.0? ",54.13
"t0:0.0, p0:3.05, v0:-0.75.4.0? ",0.0
"t0:0.0, p0:87.01, v0:0.77.1.0? ",87.78
"t0:0.0, p0:12.5, v0:-0.64.1.0? ",11.86
"t0:0.0, p0:84.92, v0:-0.86.1.0? ",84.06
"t0:0.0, p0:10.82, v0:0.77.4.0? ",13.3
"t0:0.0, p0:56.5, v0:0.02.3.0? ",56.26
"t0:0.0, p0:81.91, v0:0.21.2.0? ",82.23
"t0:0.0, p0:92.25, v0:-0.94.2.0? ",90.27
"t0:0.0, p0:91.73, v0:-0.9.1.0? ",90.83
"t0:0.0, p0:32.59, v0:0.21.6.0? ",32.35
"t0:0.0, p0:23.01, v0:0.27.1.0? ",23.28
"t0:0.0, p0:66.08, v0:0.55.2.0? ",67.08
"t0:0.0, p0:31.78, v0:0.94.2.0? ",33.56
"t0:0.0, p0:53.86, v0:0.06.3.0? ",53.74
"t0:0.0, p0:55.58, v0:0.41.1.0? ",55.99
"t0:0.0, p0:10.04, v0:-0.21.2.0? ",9.52
"t0:0.0, p0:98.89, v0:-0.73.3.0? ",96.4
"t0:0.0, p0:98.65, v0:0.5.3.0? ",99.85
"t0:0.0, p0:69.42, v0:0.49.6.0? ",70.86
"t0:0.0, p0:82.78, v0:0.01.3.0? ",82.51
"t0:0.0, p0:41.77, v0:0.76.5.0? ",44.57
"t0:0.0, p0:55.48, v0:0.07.3.0? ",55.39
"t0:0.0, p0:33.07, v0:-0.75.4.0? ",29.47
"t0:0.0, p0:30.1, v0:-0.12.2.0? ",29.76
"t0:0.0, p0:0.22, v0:0.17.4.0? ",0.3
"t0:0.0, p0:57.5, v0:-0.81.5.0? ",52.45
"t0:0.0, p0:59.22, v0:0.91.6.0? ",63.18
"t0:0.0, p0:16.35, v0:0.27.2.0? ",16.79
"t0:0.0, p0:13.29, v0:0.68.4.0? ",15.41
"t0:0.0, p0:66.38, v0:0.15.4.0? ",66.38
"t0:0.0, p0:94.98, v0:-0.38.3.0? ",93.54
"t0:0.0, p0:15.78, v0:-0.21.4.0? ",14.34
"t0:0.0, p0:28.38, v0:-0.82.1.0? ",27.56
"t0:0.0, p0:88.33, v0:0.32.4.0? ",89.01
"t0:0.0, p0:49.99, v0:0.18.2.0? ",50.25
"t0:0.0, p0:26.51, v0:-0.71.6.0? ",20.75
"t0:0.0, p0:29.25, v0:-0.88.2.0? ",27.39
"t0:0.0, p0:84.4, v0:0.72.4.0? ",86.68
"t0:0.0, p0:6.35, v0:0.03.5.0? ",5.5
"t0:0.0, p0:20.87, v0:-0.95.4.0? ",16.47
"t0:0.0, p0:82.16, v0:-0.3.3.0? ",80.96
"t0:0.0, p0:54.52, v0:-0.96.5.0? ",48.72
"t0:0.0, p0:25.49, v0:0.66.5.0? ",27.79
"t0:0.0, p0:37.65, v0:-0.67.1.0? ",36.98
"t0:0.0, p0:51.5, v0:0.07.2.0? ",51.54
"t0:0.0, p0:38.92, v0:0.08.3.0? ",38.86
"t0:0.0, p0:50.52, v0:0.98.1.0? ",51.5
"t0:0.0, p0:78.37, v0:-0.89.2.0? ",76.49
"t0:0.0, p0:81.02, v0:-0.35.1.0? ",80.67
"t0:0.0, p0:6.49, v0:0.97.2.0? ",8.33
"t0:0.0, p0:40.4, v0:0.59.3.0? ",41.87
"t0:0.0, p0:82.13, v0:0.28.1.0? ",82.41
"t0:0.0, p0:96.15, v0:0.61.3.0? ",97.68
"t0:0.0, p0:68.56, v0:0.13.3.0? ",68.65
"t0:0.0, p0:87.43, v0:-0.43.3.0? ",85.84
"t0:0.0, p0:44.19, v0:-0.56.5.0? ",40.39
"t0:0.0, p0:39.71, v0:-0.59.2.0? ",38.43
"t0:0.0, p0:55.07, v0:-0.41.5.0? ",52.02
"t0:0.0, p0:72.98, v0:-0.56.6.0? ",68.12
"t0:0.0, p0:1.95, v0:0.19.1.0? ",2.14
"t0:0.0, p0:2.38, v0:0.18.3.0? ",2.62
"t0:0.0, p0:91.63, v0:0.33.5.0? ",92.28
"t0:0.0, p0:23.86, v0:-0.15.1.0? ",23.71
"t0:0.0, p0:74.46, v0:-0.54.6.0? ",69.72
"t0:0.0, p0:99.39, v0:0.58.3.0? ",100.83
"t0:0.0, p0:10.86, v0:-0.19.6.0? ",8.22
"t0:0.0, p0:98.48, v0:-0.99.3.0? ",95.21
"t0:0.0, p0:68.21, v0:0.84.3.0? ",70.43
"t0:0.0, p0:9.74, v0:0.1.5.0? ",9.24
"t0:0.0, p0:21.94, v0:0.68.4.0? ",24.06
"t0:0.0, p0:21.6, v0:-0.79.2.0? ",19.92
"t0:0.0, p0:16.67, v0:0.31.2.0? ",17.19
"t0:0.0, p0:30.67, v0:-0.51.6.0? ",26.11
"t0:0.0, p0:51.28, v0:-0.43.6.0? ",47.2
"t0:0.0, p0:23.35, v0:0.2.4.0? ",23.55
"t0:0.0, p0:81.93, v0:0.12.3.0? ",81.99
"t0:0.0, p0:26.15, v0:0.81.5.0? ",29.2
"t0:0.0, p0:92.39, v0:-0.29.2.0? ",91.71
"t0:0.0, p0:13.7, v0:-0.05.5.0? ",12.45
"t0:0.0, p0:95.18, v0:-0.42.2.0? ",94.24
"t0:0.0, p0:84.97, v0:0.31.2.0? ",85.49
"t0:0.0, p0:16.01, v0:0.52.4.0? ",17.49
"t0:0.0, p0:74.75, v0:-0.59.5.0? ",70.8
"t0:0.0, p0:78.98, v0:-0.98.1.0? ",78.0
"t0:0.0, p0:50.71, v0:0.51.3.0? ",51.94
"t0:0.0, p0:3.56, v0:-0.86.4.0? ",0.0
"t0:0.0, p0:2.06, v0:-0.58.4.0? ",0.0
"t0:0.0, p0:18.04, v0:0.0.3.0? ",17.74
"t0:0.0, p0:31.15, v0:0.85.1.0? ",32.0
"t0:0.0, p0:20.14, v0:-0.1.4.0? ",19.14
"t0:0.0, p0:4.48, v0:-0.07.1.0? ",4.41
"t0:0.0, p0:81.83, v0:0.06.6.0? ",80.69
"t0:0.0, p0:47.54, v0:-0.65.3.0? ",45.29
"t0:0.0, p0:47.58, v0:-0.68.6.0? ",42.0
"t0:0.0, p0:52.25, v0:0.32.2.0? ",52.79
"t0:0.0, p0:18.51, v0:-0.31.3.0? ",17.28
"t0:0.0, p0:76.89, v0:-0.2.3.0? ",75.99
"t0:0.0, p0:81.83, v0:-0.77.5.0? ",76.98
"t0:0.0, p0:48.16, v0:-0.13.6.0? ",45.88
"t0:0.0, p0:95.09, v0:-0.37.4.0? ",93.01
"t0:0.0, p0:84.3, v0:-0.74.6.0? ",78.36
"t0:0.0, p0:62.67, v0:0.27.4.0? ",63.15
"t0:0.0, p0:12.69, v0:-0.7.4.0? ",9.29
"t0:0.0, p0:78.26, v0:-0.03.2.0? ",78.1
"t0:0.0, p0:68.69, v0:-0.98.2.0? ",66.63
"t0:0.0, p0:96.81, v0:0.61.6.0? ",98.97
"t0:0.0, p0:19.95, v0:0.67.1.0? ",20.62
"t0:0.0, p0:21.15, v0:0.54.5.0? ",22.85
"t0:0.0, p0:86.65, v0:-0.55.3.0? ",84.7
"t0:0.0, p0:73.27, v0:-0.64.2.0? ",71.89
"t0:0.0, p0:65.59, v0:-0.46.3.0? ",63.91
"t0:0.0, p0:82.11, v0:0.97.6.0? ",86.43
"t0:0.0, p0:39.48, v0:0.46.3.0? ",40.56
"t0:0.0, p0:60.77, v0:0.81.4.0? ",63.41
"t0:0.0, p0:36.34, v0:-0.69.3.0? ",33.97
"t0:0.0, p0:13.34, v0:0.74.2.0? ",14.72
"t0:0.0, p0:80.54, v0:-0.58.1.0? ",79.96
"t0:0.0, p0:87.26, v0:0.33.6.0? ",87.74
"t0:0.0, p0:26.71, v0:-0.51.4.0? ",24.07
"t0:0.0, p0:92.03, v0:0.76.4.0? ",94.47
"t0:0.0, p0:6.74, v0:0.49.2.0? ",7.62
"t0:0.0, p0:10.64, v0:-0.96.1.0? ",9.68
"t0:0.0, p0:2.5, v0:0.82.6.0? ",5.92
"t0:0.0, p0:77.92, v0:-0.68.6.0? ",72.34
"t0:0.0, p0:85.72, v0:-0.53.2.0? ",84.56
"t0:0.0, p0:77.18, v0:-0.8.6.0? ",70.88
"t0:0.0, p0:53.99, v0:0.31.1.0? ",54.3
"t0:0.0, p0:23.38, v0:-0.35.4.0? ",21.38
"t0:0.0, p0:89.62, v0:-0.01.4.0? ",88.98
"t0:0.0, p0:75.37, v0:-0.8.4.0? ",71.57
"t0:0.0, p0:46.18, v0:0.17.6.0? ",45.7
"t0:0.0, p0:89.99, v0:0.45.5.0? ",91.24
"t0:0.0, p0:51.46, v0:-0.51.4.0? ",48.82
"t0:0.0, p0:97.56, v0:0.14.6.0? ",96.9
"t0:0.0, p0:42.77, v0:0.78.1.0? ",43.55
"t0:0.0, p0:38.61, v0:-0.74.3.0? ",36.09
"t0:0.0, p0:17.4, v0:-0.62.2.0? ",16.06
"t0:0.0, p0:39.06, v0:0.05.5.0? ",38.31
"t0:0.0, p0:88.62, v0:0.3.1.0? ",88.92
"t0:0.0, p0:30.26, v0:0.34.6.0? ",30.8
"t0:0.0, p0:98.22, v0:0.44.3.0? ",99.24
"t0:0.0, p0:12.76, v0:-0.4.5.0? ",9.76
"t0:0.0, p0:76.03, v0:-0.64.4.0? ",72.87
"t0:0.0, p0:71.64, v0:-0.01.4.0? ",71.0
"t0:0.0, p0:35.59, v0:-0.03.1.0? ",35.56
"t0:0.0, p0:29.17, v0:0.5.4.0? ",30.57
"t0:0.0, p0:20.65, v0:0.31.2.0? ",21.17
"t0:0.0, p0:35.3, v0:-0.31.3.0? ",34.07
"t0:0.0, p0:0.25, v0:-0.06.3.0? ",0.0
"t0:0.0, p0:3.94, v0:-0.06.3.0? ",3.46
"t0:0.0, p0:29.4, v0:0.49.3.0? ",30.57
"t0:0.0, p0:74.29, v0:0.23.3.0? ",74.68
"t0:0.0, p0:59.29, v0:-0.75.1.0? ",58.54
"t0:0.0, p0:24.18, v0:0.32.4.0? ",24.86
"t0:0.0, p0:80.99, v0:-0.39.3.0? ",79.52
"t0:0.0, p0:69.64, v0:-0.9.6.0? ",62.74
"t0:0.0, p0:21.44, v0:-0.36.6.0? ",17.78
"t0:0.0, p0:37.82, v0:0.24.1.0? ",38.06
"t0:0.0, p0:14.24, v0:0.11.6.0? ",13.4
"t0:0.0, p0:24.93, v0:-0.53.6.0? ",20.25
"t0:0.0, p0:17.74, v0:-0.54.4.0? ",14.98
"t0:0.0, p0:72.02, v0:0.11.5.0? ",71.57
"t0:0.0, p0:27.86, v0:0.4.1.0? ",28.26
"t0:0.0, p0:9.92, v0:-0.47.6.0? ",5.6
"t0:0.0, p0:42.61, v0:0.06.4.0? ",42.25
"t0:0.0, p0:96.45, v0:0.54.2.0? ",97.43
"t0:0.0, p0:37.07, v0:0.93.4.0? ",40.19
"t0:0.0, p0:91.91, v0:0.94.6.0? ",96.05
"t0:0.0, p0:52.7, v0:0.59.3.0? ",54.17
"t0:0.0, p0:49.91, v0:1.0.3.0? ",52.61
"t0:0.0, p0:93.53, v0:-0.92.1.0? ",92.61
"t0:0.0, p0:98.08, v0:-0.33.4.0? ",96.16
"t0:0.0, p0:12.93, v0:0.24.5.0? ",13.13
"t0:0.0, p0:43.12, v0:-0.41.2.0? ",42.2
"t0:0.0, p0:30.15, v0:-0.39.1.0? ",29.76
"t0:0.0, p0:53.46, v0:0.51.1.0? ",53.97
"t0:0.0, p0:41.51, v0:-0.51.4.0? ",38.87
"t0:0.0, p0:29.71, v0:-0.03.6.0? ",28.03
"t0:0.0, p0:7.84, v0:-0.33.1.0? ",7.51
"t0:0.0, p0:0.55, v0:-0.54.1.0? ",0.01
"t0:0.0, p0:48.82, v0:0.46.5.0? ",50.12
"t0:0.0, p0:38.71, v0:-0.95.6.0? ",31.51
"t0:0.0, p0:57.58, v0:-0.44.6.0? ",53.44
"t0:0.0, p0:28.24, v0:0.02.6.0? ",26.86
"t0:0.0, p0:27.14, v0:0.29.2.0? ",27.62
"t0:0.0, p0:24.45, v0:-0.43.2.0? ",23.49
"t0:0.0, p0:91.53, v0:0.02.5.0? ",90.63
"t0:0.0, p0:18.68, v0:0.04.6.0? ",17.42
"t0:0.0, p0:15.81, v0:-0.79.6.0? ",9.57
"t0:0.0, p0:49.19, v0:-0.4.4.0? ",46.99
"t0:0.0, p0:47.86, v0:0.97.1.0? ",48.83
"t0:0.0, p0:79.59, v0:-0.51.2.0? ",78.47
"t0:0.0, p0:9.66, v0:-0.25.4.0? ",8.06
"t0:0.0, p0:40.9, v0:0.69.6.0? ",43.54
"t0:0.0, p0:27.05, v0:0.63.2.0? ",28.21
"t0:0.0, p0:29.52, v0:-0.14.6.0? ",27.18
"t0:0.0, p0:14.82, v0:0.25.1.0? ",15.07
"t0:0.0, p0:55.67, v0:-0.69.6.0? ",50.03
"t0:0.0, p0:82.4, v0:-0.31.6.0? ",79.04
"t0:0.0, p0:82.83, v0:0.18.4.0? ",82.95
"t0:0.0, p0:76.16, v0:0.85.2.0? ",77.76
"t0:0.0, p0:15.02, v0:0.01.2.0? ",14.94
"t0:0.0, p0:49.59, v0:0.05.3.0? ",49.44
"t0:0.0, p0:27.91, v0:-0.29.6.0? ",24.67
"t0:0.0, p0:49.17, v0:-0.82.6.0? ",42.75
"t0:0.0, p0:90.99, v0:-0.46.5.0? ",87.69
"t0:0.0, p0:71.61, v0:-0.5.2.0? ",70.51
"t0:0.0, p0:25.65, v0:0.62.5.0? ",27.75
"t0:0.0, p0:33.03, v0:0.78.3.0? ",35.07
"t0:0.0, p0:43.21, v0:0.73.3.0? ",45.1
"t0:0.0, p0:7.23, v0:-0.86.4.0? ",3.19
"t0:0.0, p0:73.01, v0:-0.0.4.0? ",72.41
"t0:0.0, p0:59.0, v0:-0.19.5.0? ",57.05
"t0:0.0, p0:32.8, v0:-0.91.4.0? ",28.56
"t0:0.0, p0:0.62, v0:-0.62.1.0? ",0.0
"t0:0.0, p0:54.08, v0:-0.2.5.0? ",52.08
"t0:0.0, p0:89.19, v0:0.03.6.0? ",87.87
"t0:0.0, p0:37.53, v0:0.31.1.0? ",37.84
"t0:0.0, p0:21.92, v0:0.53.3.0? ",23.21
"t0:0.0, p0:23.15, v0:0.62.4.0? ",25.03
"t0:0.0, p0:58.97, v0:0.53.3.0? ",60.26
"t0:0.0, p0:28.81, v0:-0.98.2.0? ",26.75
"t0:0.0, p0:87.74, v0:-0.26.4.0? ",86.1
"t0:0.0, p0:21.45, v0:-0.52.3.0? ",19.59
"t0:0.0, p0:44.78, v0:0.83.3.0? ",46.97
"t0:0.0, p0:29.47, v0:-0.84.2.0? ",27.69
"t0:0.0, p0:86.86, v0:0.41.3.0? ",87.79
"t0:0.0, p0:69.44, v0:0.45.4.0? ",70.64
"t0:0.0, p0:27.4, v0:-0.08.4.0? ",26.48
"t0:0.0, p0:67.05, v0:0.06.4.0? ",66.69
"t0:0.0, p0:31.82, v0:0.21.3.0? ",32.15
"t0:0.0, p0:95.66, v0:-0.02.2.0? ",95.52
"t0:0.0, p0:91.97, v0:-0.42.5.0? ",88.87
"t0:0.0, p0:49.15, v0:-0.77.1.0? ",48.38
"t0:0.0, p0:26.26, v0:0.79.5.0? ",29.21
"t0:0.0, p0:68.11, v0:0.93.4.0? ",71.23
"t0:0.0, p0:54.53, v0:0.05.1.0? ",54.58
"t0:0.0, p0:15.02, v0:-0.25.5.0? ",12.77
"t0:0.0, p0:80.75, v0:-0.87.2.0? ",78.91
"t0:0.0, p0:94.2, v0:0.81.4.0? ",96.84
"t0:0.0, p0:58.9, v0:-0.24.5.0? ",56.7
"t0:0.0, p0:55.22, v0:0.19.4.0? ",55.38
"t0:0.0, p0:76.23, v0:0.14.5.0? ",75.93
"t0:0.0, p0:83.26, v0:0.2.2.0? ",83.56
"t0:0.0, p0:40.67, v0:0.68.4.0? ",42.79
"t0:0.0, p0:69.28, v0:0.67.3.0? ",70.99
"t0:0.0, p0:24.07, v0:0.27.1.0? ",24.34
"t0:0.0, p0:70.31, v0:-0.48.2.0? ",69.25
"t0:0.0, p0:11.77, v0:0.22.1.0? ",11.99
"t0:0.0, p0:69.93, v0:-0.22.6.0? ",67.11
"t0:0.0, p0:83.38, v0:0.33.6.0? ",83.86
"t0:0.0, p0:7.72, v0:-0.69.4.0? ",4.36
"t0:0.0, p0:24.39, v0:-0.52.1.0? ",23.87
"t0:0.0, p0:89.39, v0:0.32.1.0? ",89.71
"t0:0.0, p0:88.2, v0:0.62.6.0? ",90.42
"t0:0.0, p0:1.99, v0:-0.98.1.0? ",1.01
"t0:0.0, p0:72.18, v0:0.8.2.0? ",73.68
"t0:0.0, p0:82.13, v0:-1.0.3.0? ",78.83
"t0:0.0, p0:1.14, v0:-0.8.2.0? ",0.0
"t0:0.0, p0:67.61, v0:-0.81.2.0? ",65.89
"t0:0.0, p0:34.88, v0:0.14.5.0? ",34.58
"t0:0.0, p0:72.44, v0:-0.47.5.0? ",69.09
"t0:0.0, p0:46.41, v0:0.31.5.0? ",46.96
"t0:0.0, p0:5.45, v0:0.11.2.0? ",5.57
"t0:0.0, p0:7.61, v0:0.98.2.0? ",9.47
"t0:0.0, p0:66.17, v0:0.29.3.0? ",66.74
"t0:0.0, p0:72.59, v0:0.01.1.0? ",72.6
"t0:0.0, p0:50.84, v0:0.74.6.0? ",53.78
"t0:0.0, p0:8.74, v0:-0.12.5.0? ",7.14
"t0:0.0, p0:85.76, v0:-0.62.6.0? ",80.54
"t0:0.0, p0:26.87, v0:-0.75.3.0? ",24.32
"t0:0.0, p0:17.2, v0:-0.94.5.0? ",11.5
"t0:0.0, p0:6.12, v0:-0.65.2.0? ",4.72
"t0:0.0, p0:96.38, v0:-0.83.5.0? ",91.23
"t0:0.0, p0:76.02, v0:0.25.2.0? ",76.42
"t0:0.0, p0:65.3, v0:-0.05.6.0? ",63.5
"t0:0.0, p0:65.01, v0:0.09.6.0? ",64.05
"t0:0.0, p0:26.27, v0:0.42.3.0? ",27.23
"t0:0.0, p0:20.03, v0:-0.53.5.0? ",16.38
"t0:0.0, p0:97.89, v0:-0.85.4.0? ",93.89
"t0:0.0, p0:72.4, v0:0.37.1.0? ",72.77
"t0:0.0, p0:54.71, v0:-0.25.4.0? ",53.11
"t0:0.0, p0:55.26, v0:-0.59.1.0? ",54.67
"t0:0.0, p0:83.17, v0:0.3.6.0? ",83.47
"t0:0.0, p0:46.47, v0:-0.31.2.0? ",45.75
"t0:0.0, p0:82.63, v0:-0.65.4.0? ",79.43
"t0:0.0, p0:32.35, v0:-0.45.5.0? ",29.1
"t0:0.0, p0:7.79, v0:0.82.6.0? ",11.21
"t0:0.0, p0:56.56, v0:-0.97.5.0? ",50.71
"t0:0.0, p0:15.76, v0:0.4.3.0? ",16.66
"t0:0.0, p0:28.05, v0:0.41.5.0? ",29.1
"t0:0.0, p0:95.01, v0:-0.12.5.0? ",93.41
"t0:0.0, p0:70.86, v0:-0.48.1.0? ",70.38
"t0:0.0, p0:65.71, v0:-0.47.5.0? ",62.36
"t0:0.0, p0:80.62, v0:0.99.3.0? ",83.29
"t0:0.0, p0:48.92, v0:0.7.3.0? ",50.72
"t0:0.0, p0:52.59, v0:0.04.5.0? ",51.79
"t0:0.0, p0:14.51, v0:-0.79.1.0? ",13.72
"t0:0.0, p0:0.47, v0:0.58.6.0? ",2.45
"t0:0.0, p0:42.64, v0:0.88.5.0? ",46.04
"t0:0.0, p0:91.26, v0:-0.72.2.0? ",89.72
"t0:0.0, p0:12.49, v0:0.64.5.0? ",14.69
"t0:0.0, p0:35.97, v0:-0.36.3.0? ",34.59
"t0:0.0, p0:49.31, v0:0.14.2.0? ",49.49
"t0:0.0, p0:76.64, v0:0.3.6.0? ",76.94
"t0:0.0, p0:15.83, v0:0.15.1.0? ",15.98
"t0:0.0, p0:40.08, v0:0.2.4.0? ",40.28
"t0:0.0, p0:62.12, v0:-0.68.5.0? ",57.72
"t0:0.0, p0:93.4, v0:0.94.2.0? ",95.18
"t0:0.0, p0:47.24, v0:-0.01.6.0? ",45.68
"t0:0.0, p0:64.01, v0:-0.79.4.0? ",60.25
"t0:0.0, p0:94.72, v0:-0.93.2.0? ",92.76
"t0:0.0, p0:24.69, v0:0.76.2.0? ",26.11
"t0:0.0, p0:0.4, v0:0.13.6.0? ",0.0
"t0:0.0, p0:82.78, v0:-0.97.4.0? ",78.3
"t0:0.0, p0:33.05, v0:0.86.6.0? ",36.71
"t0:0.0, p0:87.85, v0:0.45.5.0? ",89.1
"t0:0.0, p0:57.49, v0:0.43.1.0? ",57.92
"t0:0.0, p0:65.62, v0:0.42.4.0? ",66.7
"t0:0.0, p0:44.78, v0:-0.45.4.0? ",42.38
"t0:0.0, p0:15.84, v0:0.63.6.0? ",18.12
"t0:0.0, p0:1.65, v0:-0.64.1.0? ",1.01
