question,answer
"An object is dropped at time 0.0 with initial position 47.95, 27.02 and initial velocity 0.0, -0.16.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",25.78
"An object is dropped at time 0.0 with initial position 96.71, 62.86 and initial velocity 0.0, 0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",63.74
"An object is dropped at time 0.0 with initial position 24.28, 79.96 and initial velocity 0.0, 0.3.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",80.46
"An object is dropped at time 0.0 with initial position 4.9, 40.35 and initial velocity 0.0, -0.95.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",33.15
"An object is dropped at time 0.0 with initial position 39.44, 20.71 and initial velocity 0.0, 0.69.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",21.4
"An object is dropped at time 0.0 with initial position 40.62, 31.06 and initial velocity 0.0, -0.62.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",25.84
"An object is dropped at time 0.0 with initial position 93.62, 56.59 and initial velocity 0.0, -0.58.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",56.01
"An object is dropped at time 0.0 with initial position 51.63, 33.24 and initial velocity 0.0, 0.91.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",34.15
"An object is dropped at time 0.0 with initial position 87.16, 33.03 and initial velocity 0.0, 0.0.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",32.43
"An object is dropped at time 0.0 with initial position 68.18, 35.25 and initial velocity 0.0, -0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",35.0
"An object is dropped at time 0.0 with initial position 90.07, 95.66 and initial velocity 0.0, -0.02.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",95.52
"An object is dropped at time 0.0 with initial position 95.39, 21.39 and initial velocity 0.0, -0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",19.84
"An object is dropped at time 0.0 with initial position 49.45, 38.95 and initial velocity 0.0, -0.7.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",36.55
"An object is dropped at time 0.0 with initial position 73.6, 22.91 and initial velocity 0.0, 0.2.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",23.11
"An object is dropped at time 0.0 with initial position 65.98, 94.36 and initial velocity 0.0, -0.38.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",90.58
"An object is dropped at time 0.0 with initial position 6.43, 22.86 and initial velocity 0.0, -0.59.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",18.91
"An object is dropped at time 0.0 with initial position 49.04, 91.64 and initial velocity 0.0, -0.99.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",88.37
"An object is dropped at time 0.0 with initial position 0.81, 63.46 and initial velocity 0.0, -0.27.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",61.11
"An object is dropped at time 0.0 with initial position 46.24, 13.85 and initial velocity 0.0, -0.79.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",11.18
"An object is dropped at time 0.0 with initial position 53.38, 26.36 and initial velocity 0.0, -0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",22.94
"An object is dropped at time 0.0 with initial position 98.76, 27.58 and initial velocity 0.0, -0.4.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",26.68
"An object is dropped at time 0.0 with initial position 17.01, 58.83 and initial velocity 0.0, 0.02.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",58.59
"An object is dropped at time 0.0 with initial position 12.17, 62.83 and initial velocity 0.0, 0.92.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",66.43
"An object is dropped at time 0.0 with initial position 81.82, 5.77 and initial velocity 0.0, 0.09.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",5.74
"An object is dropped at time 0.0 with initial position 21.02, 62.34 and initial velocity 0.0, 0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",65.82
"An object is dropped at time 0.0 with initial position 73.96, 79.69 and initial velocity 0.0, -0.86.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",76.81
"An object is dropped at time 0.0 with initial position 45.75, 58.44 and initial velocity 0.0, -0.67.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",54.09
"An object is dropped at time 0.0 with initial position 5.32, 51.46 and initial velocity 0.0, -0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",48.82
"An object is dropped at time 0.0 with initial position 98.85, 26.13 and initial velocity 0.0, 0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",26.27
"An object is dropped at time 0.0 with initial position 55.86, 16.18 and initial velocity 0.0, 0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",16.56
"An object is dropped at time 0.0 with initial position 89.22, 1.53 and initial velocity 0.0, -0.86.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.0
"An object is dropped at time 0.0 with initial position 47.2, 92.25 and initial velocity 0.0, -0.94.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.27
"An object is dropped at time 0.0 with initial position 5.88, 7.72 and initial velocity 0.0, -0.69.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",4.36
"An object is dropped at time 0.0 with initial position 3.86, 63.37 and initial velocity 0.0, -0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",63.05
"An object is dropped at time 0.0 with initial position 16.05, 6.3 and initial velocity 0.0, -0.35.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",3.55
"An object is dropped at time 0.0 with initial position 63.99, 46.81 and initial velocity 0.0, -0.18.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",44.91
"An object is dropped at time 0.0 with initial position 51.98, 35.24 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",34.85
"An object is dropped at time 0.0 with initial position 0.25, 45.69 and initial velocity 0.0, -0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",44.19
"An object is dropped at time 0.0 with initial position 85.61, 93.34 and initial velocity 0.0, 0.73.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",94.07
"An object is dropped at time 0.0 with initial position 38.82, 86.31 and initial velocity 0.0, 0.95.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",88.86
"An object is dropped at time 0.0 with initial position 58.43, 31.02 and initial velocity 0.0, -0.27.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",27.9
"An object is dropped at time 0.0 with initial position 72.36, 92.76 and initial velocity 0.0, -0.5.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",88.26
"An object is dropped at time 0.0 with initial position 84.62, 15.65 and initial velocity 0.0, -0.02.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",14.03
"An object is dropped at time 0.0 with initial position 22.8, 52.62 and initial velocity 0.0, -0.18.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",51.3
"An object is dropped at time 0.0 with initial position 63.85, 81.52 and initial velocity 0.0, -0.77.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",79.88
"An object is dropped at time 0.0 with initial position 28.89, 75.62 and initial velocity 0.0, 0.61.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.74
"An object is dropped at time 0.0 with initial position 57.08, 52.94 and initial velocity 0.0, -0.87.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.1
"An object is dropped at time 0.0 with initial position 66.21, 45.5 and initial velocity 0.0, 0.71.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",46.21
"An object is dropped at time 0.0 with initial position 98.82, 87.15 and initial velocity 0.0, -0.3.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",85.95
"An object is dropped at time 0.0 with initial position 30.04, 8.24 and initial velocity 0.0, -0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",6.54
"An object is dropped at time 0.0 with initial position 69.93, 76.48 and initial velocity 0.0, 0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",77.36
"An object is dropped at time 0.0 with initial position 45.54, 23.92 and initial velocity 0.0, 0.76.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",25.9
"An object is dropped at time 0.0 with initial position 55.5, 6.86 and initial velocity 0.0, 0.89.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",10.31
"An object is dropped at time 0.0 with initial position 24.32, 99.85 and initial velocity 0.0, -0.82.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",95.97
"An object is dropped at time 0.0 with initial position 81.81, 59.03 and initial velocity 0.0, -0.75.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",54.28
"An object is dropped at time 0.0 with initial position 14.63, 97.74 and initial velocity 0.0, 0.23.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",97.97
